ccode,country,year,month,reign_type,milreg
625,Sudan,1960,11,Military,1
625,Sudan,1960,12,Military,1
625,Sudan,1961,1,Military,1
625,Sudan,1961,2,Military,1
625,Sudan,1961,3,Military,1
625,Sudan,1961,4,Military,1
625,Sudan,1961,5,Military,1
625,Sudan,1961,6,Military,1
625,Sudan,1961,7,Military,1
625,Sudan,1961,8,Military,1
625,Sudan,1961,9,Military,1
625,Sudan,1961,10,Military,1
625,Sudan,1961,11,Military,1
625,Sudan,1961,12,Military,1
625,Sudan,1962,1,Military,1
625,Sudan,1962,2,Military,1
625,Sudan,1962,3,Military,1
625,Sudan,1962,4,Military,1
625,Sudan,1962,5,Military,1
625,Sudan,1962,6,Military,1
625,Sudan,1962,7,Military,1
625,Sudan,1962,8,Military,1
625,Sudan,1962,9,Military,1
625,Sudan,1962,10,Military,1
625,Sudan,1962,11,Military,1
625,Sudan,1962,12,Military,1
625,Sudan,1963,1,Military,1
625,Sudan,1963,2,Military,1
625,Sudan,1963,3,Military,1
625,Sudan,1963,4,Military,1
625,Sudan,1963,5,Military,1
625,Sudan,1963,6,Military,1
625,Sudan,1963,7,Military,1
625,Sudan,1963,8,Military,1
625,Sudan,1963,9,Military,1
625,Sudan,1963,10,Military,1
625,Sudan,1963,11,Military,1
625,Sudan,1963,12,Military,1
625,Sudan,1964,1,Military,1
625,Sudan,1964,2,Military,1
625,Sudan,1964,3,Military,1
625,Sudan,1964,4,Military,1
625,Sudan,1964,5,Military,1
625,Sudan,1964,6,Military,1
625,Sudan,1964,7,Military,1
625,Sudan,1964,8,Military,1
625,Sudan,1964,9,Military,1
625,Sudan,2021,10,Military,1
625,Sudan,2021,11,Military,1
625,Sudan,2021,12,Military,1
625,Sudan,2022,1,Military,1
625,Sudan,2022,2,Military,1
625,Sudan,2022,3,Military,1
625,Sudan,2022,4,Military,1
625,Sudan,2022,5,Military,1
625,Sudan,2022,6,Military,1
625,Sudan,2022,7,Military,1
625,Sudan,2022,8,Military,1
625,Sudan,2022,9,Military,1
625,Sudan,2022,10,Military,1
625,Sudan,2022,11,Military,1
625,Sudan,2022,12,Military,1
625,Sudan,2023,1,Military,1
625,Sudan,2023,2,Military,1
625,Sudan,2023,3,Military,1
625,Sudan,2023,4,Military,1
625,Sudan,2023,5,Military,1
625,Sudan,2023,6,Military,1
625,Sudan,2023,7,Military,1
625,Sudan,2023,8,Military,1
625,Sudan,2023,9,Military,1
625,Sudan,2023,10,Military,1
625,Sudan,2023,11,Military,1
625,Sudan,2023,12,Military,1
625,Sudan,2024,1,Military,1
625,Sudan,2024,2,Military,1
625,Sudan,2024,3,Military,1
625,Sudan,2024,4,Military,1
625,Sudan,2024,5,Military,1
625,Sudan,2024,6,Military,1
625,Sudan,2024,7,Military,1
625,Sudan,2024,8,Military,1
625,Sudan,2024,9,Military,1
625,Sudan,2024,10,Military,1
625,Sudan,2024,11,Military,1
625,Sudan,2024,12,Military,1
625,Sudan,2025,1,Military,1
625,Sudan,2025,2,Military,1
625,Sudan,2025,3,Military,1
640,Turkey,1960,5,Military,1
640,Turkey,1960,6,Military,1
640,Turkey,1960,7,Military,1
640,Turkey,1960,8,Military,1
640,Turkey,1960,9,Military,1
640,Turkey,1960,10,Military,1
640,Turkey,1960,11,Military,1
640,Turkey,1960,12,Military,1
640,Turkey,1961,1,Military,1
640,Turkey,1961,2,Military,1
640,Turkey,1961,3,Military,1
640,Turkey,1961,4,Military,1
640,Turkey,1961,5,Military,1
640,Turkey,1961,6,Military,1
640,Turkey,1961,7,Military,1
640,Turkey,1961,8,Military,1
640,Turkey,1961,9,Military,1
640,Turkey,1980,9,Military,1
640,Turkey,1980,10,Military,1
640,Turkey,1980,11,Military,1
640,Turkey,1980,12,Military,1
640,Turkey,1981,1,Military,1
640,Turkey,1981,2,Military,1
640,Turkey,1981,3,Military,1
640,Turkey,1981,4,Military,1
640,Turkey,1981,5,Military,1
640,Turkey,1981,6,Military,1
640,Turkey,1981,7,Military,1
640,Turkey,1981,8,Military,1
640,Turkey,1981,9,Military,1
640,Turkey,1981,10,Military,1
640,Turkey,1981,11,Military,1
640,Turkey,1981,12,Military,1
640,Turkey,1982,1,Military,1
640,Turkey,1982,2,Military,1
640,Turkey,1982,3,Military,1
640,Turkey,1982,4,Military,1
640,Turkey,1982,5,Military,1
640,Turkey,1982,6,Military,1
640,Turkey,1982,7,Military,1
640,Turkey,1982,8,Military,1
640,Turkey,1982,9,Military,1
640,Turkey,1982,10,Military,1
640,Turkey,1982,11,Military,1
640,Turkey,1982,12,Military,1
640,Turkey,1983,1,Military,1
640,Turkey,1983,2,Military,1
640,Turkey,1983,3,Military,1
640,Turkey,1983,4,Military,1
640,Turkey,1983,5,Military,1
640,Turkey,1983,6,Military,1
640,Turkey,1983,7,Military,1
640,Turkey,1983,8,Military,1
640,Turkey,1983,9,Military,1
640,Turkey,1983,10,Military,1
640,Turkey,1983,11,Military,1
652,Syria,1951,11,Military,1
652,Syria,1951,12,Military,1
652,Syria,1952,1,Military,1
652,Syria,1952,2,Military,1
652,Syria,1952,3,Military,1
652,Syria,1952,4,Military,1
652,Syria,1952,5,Military,1
652,Syria,1952,6,Military,1
652,Syria,1952,7,Military,1
652,Syria,1952,8,Military,1
652,Syria,1952,9,Military,1
652,Syria,1952,10,Military,1
652,Syria,1952,11,Military,1
652,Syria,1952,12,Military,1
652,Syria,1953,1,Military,1
652,Syria,1953,2,Military,1
652,Syria,1953,3,Military,1
652,Syria,1953,4,Military,1
652,Syria,1953,5,Military,1
652,Syria,1953,6,Military,1
652,Syria,1953,7,Military,1
652,Syria,1953,8,Military,1
652,Syria,1953,9,Military,1
652,Syria,1953,10,Military,1
652,Syria,1953,11,Military,1
652,Syria,1953,12,Military,1
652,Syria,1954,1,Military,1
652,Syria,1954,2,Military,1
678,Yemen,1962,9,Military,1
678,Yemen,1962,10,Military,1
678,Yemen,1962,11,Military,1
678,Yemen,1962,12,Military,1
678,Yemen,1963,1,Military,1
678,Yemen,1963,2,Military,1
678,Yemen,1963,3,Military,1
678,Yemen,1963,4,Military,1
678,Yemen,1963,5,Military,1
678,Yemen,1963,6,Military,1
678,Yemen,1963,7,Military,1
678,Yemen,1963,8,Military,1
678,Yemen,1963,9,Military,1
678,Yemen,1963,10,Military,1
678,Yemen,1963,11,Military,1
678,Yemen,1963,12,Military,1
678,Yemen,1964,1,Military,1
678,Yemen,1964,2,Military,1
678,Yemen,1964,3,Military,1
678,Yemen,1964,4,Military,1
678,Yemen,1964,5,Military,1
678,Yemen,1964,6,Military,1
678,Yemen,1964,7,Military,1
678,Yemen,1964,8,Military,1
678,Yemen,1964,9,Military,1
678,Yemen,1964,10,Military,1
678,Yemen,1964,11,Military,1
678,Yemen,1964,12,Military,1
678,Yemen,1965,1,Military,1
678,Yemen,1965,2,Military,1
678,Yemen,1965,3,Military,1
678,Yemen,1965,4,Military,1
678,Yemen,1965,5,Military,1
678,Yemen,1965,6,Military,1
678,Yemen,1965,7,Military,1
678,Yemen,1965,8,Military,1
678,Yemen,1965,9,Military,1
678,Yemen,1965,10,Military,1
678,Yemen,1965,11,Military,1
678,Yemen,1965,12,Military,1
678,Yemen,1966,1,Military,1
678,Yemen,1966,2,Military,1
678,Yemen,1966,3,Military,1
678,Yemen,1966,4,Military,1
678,Yemen,1966,5,Military,1
678,Yemen,1966,6,Military,1
678,Yemen,1966,7,Military,1
678,Yemen,1966,8,Military,1
678,Yemen,1966,9,Military,1
678,Yemen,1966,10,Military,1
678,Yemen,1966,11,Military,1
678,Yemen,1966,12,Military,1
678,Yemen,1967,1,Military,1
678,Yemen,1967,2,Military,1
678,Yemen,1967,3,Military,1
678,Yemen,1967,4,Military,1
678,Yemen,1967,5,Military,1
678,Yemen,1967,6,Military,1
678,Yemen,1967,7,Military,1
678,Yemen,1967,8,Military,1
678,Yemen,1967,9,Military,1
678,Yemen,1967,10,Military,1
678,Yemen,1967,11,Military,1
678,Yemen,1974,6,Military,1
678,Yemen,1974,7,Military,1
678,Yemen,1974,8,Military,1
678,Yemen,1974,9,Military,1
678,Yemen,1974,10,Military,1
678,Yemen,1974,11,Military,1
678,Yemen,1974,12,Military,1
678,Yemen,1975,1,Military,1
678,Yemen,1975,2,Military,1
678,Yemen,1975,3,Military,1
678,Yemen,1975,4,Military,1
678,Yemen,1975,5,Military,1
678,Yemen,1975,6,Military,1
678,Yemen,1975,7,Military,1
678,Yemen,1975,8,Military,1
678,Yemen,1975,9,Military,1
678,Yemen,1975,10,Military,1
678,Yemen,1975,11,Military,1
678,Yemen,1975,12,Military,1
678,Yemen,1976,1,Military,1
678,Yemen,1976,2,Military,1
678,Yemen,1976,3,Military,1
678,Yemen,1976,4,Military,1
678,Yemen,1976,5,Military,1
678,Yemen,1976,6,Military,1
678,Yemen,1976,7,Military,1
678,Yemen,1976,8,Military,1
678,Yemen,1976,9,Military,1
678,Yemen,1976,10,Military,1
678,Yemen,1976,11,Military,1
678,Yemen,1976,12,Military,1
678,Yemen,1977,1,Military,1
678,Yemen,1977,2,Military,1
678,Yemen,1977,3,Military,1
678,Yemen,1977,4,Military,1
678,Yemen,1977,5,Military,1
678,Yemen,1977,6,Military,1
678,Yemen,1977,7,Military,1
678,Yemen,1977,8,Military,1
678,Yemen,1977,9,Military,1
678,Yemen,1977,10,Military,1
678,Yemen,1977,11,Military,1
678,Yemen,1977,12,Military,1
678,Yemen,1978,1,Military,1
678,Yemen,1978,2,Military,1
678,Yemen,1978,3,Military,1
678,Yemen,1978,4,Military,1
678,Yemen,1978,5,Military,1
678,Yemen,1978,6,Military,1
732,Korea South,1961,5,Military,1
732,Korea South,1961,6,Military,1
732,Korea South,1961,7,Military,1
732,Korea South,1961,8,Military,1
732,Korea South,1961,9,Military,1
732,Korea South,1961,10,Military,1
732,Korea South,1961,11,Military,1
732,Korea South,1961,12,Military,1
732,Korea South,1962,1,Military,1
732,Korea South,1962,2,Military,1
732,Korea South,1962,3,Military,1
732,Korea South,1962,4,Military,1
732,Korea South,1962,5,Military,1
732,Korea South,1962,6,Military,1
732,Korea South,1962,7,Military,1
732,Korea South,1962,8,Military,1
732,Korea South,1962,9,Military,1
732,Korea South,1962,10,Military,1
732,Korea South,1962,11,Military,1
732,Korea South,1962,12,Military,1
732,Korea South,1963,1,Military,1
732,Korea South,1963,2,Military,1
732,Korea South,1963,3,Military,1
732,Korea South,1963,4,Military,1
732,Korea South,1963,5,Military,1
732,Korea South,1963,6,Military,1
732,Korea South,1963,7,Military,1
732,Korea South,1963,8,Military,1
732,Korea South,1963,9,Military,1
732,Korea South,1963,10,Military,1
732,Korea South,1963,11,Military,1
732,Korea South,1963,12,Military,1
732,Korea South,1964,1,Military,1
732,Korea South,1964,2,Military,1
732,Korea South,1964,3,Military,1
732,Korea South,1964,4,Military,1
732,Korea South,1964,5,Military,1
732,Korea South,1964,6,Military,1
732,Korea South,1964,7,Military,1
732,Korea South,1964,8,Military,1
732,Korea South,1964,9,Military,1
732,Korea South,1964,10,Military,1
732,Korea South,1964,11,Military,1
732,Korea South,1964,12,Military,1
732,Korea South,1965,1,Military,1
732,Korea South,1965,2,Military,1
732,Korea South,1965,3,Military,1
732,Korea South,1965,4,Military,1
732,Korea South,1965,5,Military,1
732,Korea South,1965,6,Military,1
732,Korea South,1965,7,Military,1
732,Korea South,1965,8,Military,1
732,Korea South,1965,9,Military,1
732,Korea South,1965,10,Military,1
732,Korea South,1965,11,Military,1
732,Korea South,1965,12,Military,1
732,Korea South,1966,1,Military,1
732,Korea South,1966,2,Military,1
732,Korea South,1966,3,Military,1
732,Korea South,1966,4,Military,1
732,Korea South,1966,5,Military,1
732,Korea South,1966,6,Military,1
732,Korea South,1966,7,Military,1
732,Korea South,1966,8,Military,1
732,Korea South,1966,9,Military,1
732,Korea South,1966,10,Military,1
732,Korea South,1966,11,Military,1
732,Korea South,1966,12,Military,1
732,Korea South,1967,1,Military,1
732,Korea South,1967,2,Military,1
732,Korea South,1967,3,Military,1
732,Korea South,1967,4,Military,1
732,Korea South,1967,5,Military,1
732,Korea South,1967,6,Military,1
732,Korea South,1967,7,Military,1
732,Korea South,1967,8,Military,1
732,Korea South,1967,9,Military,1
732,Korea South,1967,10,Military,1
732,Korea South,1967,11,Military,1
732,Korea South,1967,12,Military,1
732,Korea South,1968,1,Military,1
732,Korea South,1968,2,Military,1
732,Korea South,1968,3,Military,1
732,Korea South,1968,4,Military,1
732,Korea South,1968,5,Military,1
732,Korea South,1968,6,Military,1
732,Korea South,1968,7,Military,1
732,Korea South,1968,8,Military,1
732,Korea South,1968,9,Military,1
732,Korea South,1968,10,Military,1
732,Korea South,1968,11,Military,1
732,Korea South,1968,12,Military,1
732,Korea South,1969,1,Military,1
732,Korea South,1969,2,Military,1
732,Korea South,1969,3,Military,1
732,Korea South,1969,4,Military,1
732,Korea South,1969,5,Military,1
732,Korea South,1969,6,Military,1
732,Korea South,1969,7,Military,1
732,Korea South,1969,8,Military,1
732,Korea South,1969,9,Military,1
732,Korea South,1969,10,Military,1
732,Korea South,1969,11,Military,1
732,Korea South,1969,12,Military,1
732,Korea South,1970,1,Military,1
732,Korea South,1970,2,Military,1
732,Korea South,1970,3,Military,1
732,Korea South,1970,4,Military,1
732,Korea South,1970,5,Military,1
732,Korea South,1970,6,Military,1
732,Korea South,1970,7,Military,1
732,Korea South,1970,8,Military,1
732,Korea South,1970,9,Military,1
732,Korea South,1970,10,Military,1
732,Korea South,1970,11,Military,1
732,Korea South,1970,12,Military,1
732,Korea South,1971,1,Military,1
732,Korea South,1971,2,Military,1
732,Korea South,1971,3,Military,1
732,Korea South,1971,4,Military,1
732,Korea South,1971,5,Military,1
732,Korea South,1971,6,Military,1
732,Korea South,1971,7,Military,1
732,Korea South,1971,8,Military,1
732,Korea South,1971,9,Military,1
732,Korea South,1971,10,Military,1
732,Korea South,1971,11,Military,1
732,Korea South,1971,12,Military,1
732,Korea South,1972,1,Military,1
732,Korea South,1972,2,Military,1
732,Korea South,1972,3,Military,1
732,Korea South,1972,4,Military,1
732,Korea South,1972,5,Military,1
732,Korea South,1972,6,Military,1
732,Korea South,1972,7,Military,1
732,Korea South,1972,8,Military,1
732,Korea South,1972,9,Military,1
732,Korea South,1972,10,Military,1
732,Korea South,1972,11,Military,1
732,Korea South,1972,12,Military,1
732,Korea South,1973,1,Military,1
732,Korea South,1973,2,Military,1
732,Korea South,1973,3,Military,1
732,Korea South,1973,4,Military,1
732,Korea South,1973,5,Military,1
732,Korea South,1973,6,Military,1
732,Korea South,1973,7,Military,1
732,Korea South,1973,8,Military,1
732,Korea South,1973,9,Military,1
732,Korea South,1973,10,Military,1
732,Korea South,1973,11,Military,1
732,Korea South,1973,12,Military,1
732,Korea South,1974,1,Military,1
732,Korea South,1974,2,Military,1
732,Korea South,1974,3,Military,1
732,Korea South,1974,4,Military,1
732,Korea South,1974,5,Military,1
732,Korea South,1974,6,Military,1
732,Korea South,1974,7,Military,1
732,Korea South,1974,8,Military,1
732,Korea South,1974,9,Military,1
732,Korea South,1974,10,Military,1
732,Korea South,1974,11,Military,1
732,Korea South,1974,12,Military,1
732,Korea South,1975,1,Military,1
732,Korea South,1975,2,Military,1
732,Korea South,1975,3,Military,1
732,Korea South,1975,4,Military,1
732,Korea South,1975,5,Military,1
732,Korea South,1975,6,Military,1
732,Korea South,1975,7,Military,1
732,Korea South,1975,8,Military,1
732,Korea South,1975,9,Military,1
732,Korea South,1975,10,Military,1
732,Korea South,1975,11,Military,1
732,Korea South,1975,12,Military,1
732,Korea South,1976,1,Military,1
732,Korea South,1976,2,Military,1
732,Korea South,1976,3,Military,1
732,Korea South,1976,4,Military,1
732,Korea South,1976,5,Military,1
732,Korea South,1976,6,Military,1
732,Korea South,1976,7,Military,1
732,Korea South,1976,8,Military,1
732,Korea South,1976,9,Military,1
732,Korea South,1976,10,Military,1
732,Korea South,1976,11,Military,1
732,Korea South,1976,12,Military,1
732,Korea South,1977,1,Military,1
732,Korea South,1977,2,Military,1
732,Korea South,1977,3,Military,1
732,Korea South,1977,4,Military,1
732,Korea South,1977,5,Military,1
732,Korea South,1977,6,Military,1
732,Korea South,1977,7,Military,1
732,Korea South,1977,8,Military,1
732,Korea South,1977,9,Military,1
732,Korea South,1977,10,Military,1
732,Korea South,1977,11,Military,1
732,Korea South,1977,12,Military,1
732,Korea South,1978,1,Military,1
732,Korea South,1978,2,Military,1
732,Korea South,1978,3,Military,1
732,Korea South,1978,4,Military,1
732,Korea South,1978,5,Military,1
732,Korea South,1978,6,Military,1
732,Korea South,1978,7,Military,1
732,Korea South,1978,8,Military,1
732,Korea South,1978,9,Military,1
732,Korea South,1978,10,Military,1
732,Korea South,1978,11,Military,1
732,Korea South,1978,12,Military,1
732,Korea South,1979,1,Military,1
732,Korea South,1979,2,Military,1
732,Korea South,1979,3,Military,1
732,Korea South,1979,4,Military,1
732,Korea South,1979,5,Military,1
732,Korea South,1979,6,Military,1
732,Korea South,1979,7,Military,1
732,Korea South,1979,8,Military,1
732,Korea South,1979,9,Military,1
732,Korea South,1979,10,Military,1
732,Korea South,1979,11,Military,1
732,Korea South,1979,12,Military,1
732,Korea South,1980,1,Military,1
732,Korea South,1980,2,Military,1
732,Korea South,1980,3,Military,1
732,Korea South,1980,4,Military,1
732,Korea South,1980,5,Military,1
732,Korea South,1980,6,Military,1
732,Korea South,1980,7,Military,1
732,Korea South,1980,8,Military,1
732,Korea South,1980,9,Military,1
732,Korea South,1980,10,Military,1
732,Korea South,1980,11,Military,1
732,Korea South,1980,12,Military,1
732,Korea South,1981,1,Military,1
732,Korea South,1981,2,Military,1
732,Korea South,1981,3,Military,1
732,Korea South,1981,4,Military,1
732,Korea South,1981,5,Military,1
732,Korea South,1981,6,Military,1
732,Korea South,1981,7,Military,1
732,Korea South,1981,8,Military,1
732,Korea South,1981,9,Military,1
732,Korea South,1981,10,Military,1
732,Korea South,1981,11,Military,1
732,Korea South,1981,12,Military,1
732,Korea South,1982,1,Military,1
732,Korea South,1982,2,Military,1
732,Korea South,1982,3,Military,1
732,Korea South,1982,4,Military,1
732,Korea South,1982,5,Military,1
732,Korea South,1982,6,Military,1
732,Korea South,1982,7,Military,1
732,Korea South,1982,8,Military,1
732,Korea South,1982,9,Military,1
732,Korea South,1982,10,Military,1
732,Korea South,1982,11,Military,1
732,Korea South,1982,12,Military,1
732,Korea South,1983,1,Military,1
732,Korea South,1983,2,Military,1
732,Korea South,1983,3,Military,1
732,Korea South,1983,4,Military,1
732,Korea South,1983,5,Military,1
732,Korea South,1983,6,Military,1
732,Korea South,1983,7,Military,1
732,Korea South,1983,8,Military,1
732,Korea South,1983,9,Military,1
732,Korea South,1983,10,Military,1
732,Korea South,1983,11,Military,1
732,Korea South,1983,12,Military,1
732,Korea South,1984,1,Military,1
732,Korea South,1984,2,Military,1
732,Korea South,1984,3,Military,1
732,Korea South,1984,4,Military,1
732,Korea South,1984,5,Military,1
732,Korea South,1984,6,Military,1
732,Korea South,1984,7,Military,1
732,Korea South,1984,8,Military,1
732,Korea South,1984,9,Military,1
732,Korea South,1984,10,Military,1
732,Korea South,1984,11,Military,1
732,Korea South,1984,12,Military,1
732,Korea South,1985,1,Military,1
732,Korea South,1985,2,Military,1
732,Korea South,1985,3,Military,1
732,Korea South,1985,4,Military,1
732,Korea South,1985,5,Military,1
732,Korea South,1985,6,Military,1
732,Korea South,1985,7,Military,1
732,Korea South,1985,8,Military,1
732,Korea South,1985,9,Military,1
732,Korea South,1985,10,Military,1
732,Korea South,1985,11,Military,1
732,Korea South,1985,12,Military,1
732,Korea South,1986,1,Military,1
732,Korea South,1986,2,Military,1
732,Korea South,1986,3,Military,1
732,Korea South,1986,4,Military,1
732,Korea South,1986,5,Military,1
732,Korea South,1986,6,Military,1
732,Korea South,1986,7,Military,1
732,Korea South,1986,8,Military,1
732,Korea South,1986,9,Military,1
732,Korea South,1986,10,Military,1
732,Korea South,1986,11,Military,1
732,Korea South,1986,12,Military,1
732,Korea South,1987,1,Military,1
732,Korea South,1987,2,Military,1
732,Korea South,1987,3,Military,1
732,Korea South,1987,4,Military,1
732,Korea South,1987,5,Military,1
771,Bangladesh,2007,1,Military,1
771,Bangladesh,2007,2,Military,1
771,Bangladesh,2007,3,Military,1
771,Bangladesh,2007,4,Military,1
771,Bangladesh,2007,5,Military,1
771,Bangladesh,2007,6,Military,1
771,Bangladesh,2007,7,Military,1
771,Bangladesh,2007,8,Military,1
771,Bangladesh,2007,9,Military,1
771,Bangladesh,2007,10,Military,1
771,Bangladesh,2007,11,Military,1
771,Bangladesh,2007,12,Military,1
771,Bangladesh,2008,1,Military,1
771,Bangladesh,2008,2,Military,1
771,Bangladesh,2008,3,Military,1
